query @ al_title @ al_accession @ evalue
TRINITY_DN36540_c1_g1_i1 @ gi|1158862151|ref|XM_020476172.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X3, mRNA @ XM_020476172 @ 0.0415889
TRINITY_DN36540_c1_g1_i1 @ gi|1158862151|ref|XM_020476172.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X3, mRNA @ XM_020476172 @ 0.14516
TRINITY_DN36540_c1_g1_i1 @ gi|1158862149|ref|XM_020476166.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_020476166 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1158862149|ref|XM_020476166.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_020476166 @ 0.0415889
TRINITY_DN36540_c1_g1_i1 @ gi|1158862149|ref|XM_020476166.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_020476166 @ 0.0415889
TRINITY_DN36540_c1_g1_i1 @ gi|1158862149|ref|XM_020476166.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_020476166 @ 0.14516
TRINITY_DN36540_c1_g1_i1 @ gi|1158862147|ref|XM_020476160.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_020476160 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1158862147|ref|XM_020476160.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_020476160 @ 0.0415889
TRINITY_DN36540_c1_g1_i1 @ gi|1158862147|ref|XM_020476160.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_020476160 @ 0.0415889
TRINITY_DN36540_c1_g1_i1 @ gi|1158862147|ref|XM_020476160.1| PREDICTED: Oncorhynchus kisutch dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_020476160 @ 0.14516
TRINITY_DN36540_c1_g1_i1 @ gi|1367437779|ref|XM_024418368.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X7, mRNA @ XM_024418368 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1367437779|ref|XM_024418368.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X7, mRNA @ XM_024418368 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1367437779|ref|XM_024418368.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X7, mRNA @ XM_024418368 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1367437779|ref|XM_024418368.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X7, mRNA @ XM_024418368 @ 0.506657
TRINITY_DN36540_c1_g1_i1 @ gi|1367437777|ref|XM_024418367.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X6, mRNA @ XM_024418367 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1367437777|ref|XM_024418367.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X6, mRNA @ XM_024418367 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1367437777|ref|XM_024418367.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X6, mRNA @ XM_024418367 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1367437777|ref|XM_024418367.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X6, mRNA @ XM_024418367 @ 0.506657
TRINITY_DN36540_c1_g1_i1 @ gi|1367437775|ref|XM_024418366.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X5, mRNA @ XM_024418366 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1367437775|ref|XM_024418366.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X5, mRNA @ XM_024418366 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1367437775|ref|XM_024418366.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X5, mRNA @ XM_024418366 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1367437775|ref|XM_024418366.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X5, mRNA @ XM_024418366 @ 0.506657
TRINITY_DN36540_c1_g1_i1 @ gi|1367437773|ref|XM_024418365.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X4, mRNA @ XM_024418365 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1367437773|ref|XM_024418365.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X4, mRNA @ XM_024418365 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1367437773|ref|XM_024418365.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X4, mRNA @ XM_024418365 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1367437773|ref|XM_024418365.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X4, mRNA @ XM_024418365 @ 0.506657
TRINITY_DN36540_c1_g1_i1 @ gi|1367437771|ref|XM_024418364.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X3, mRNA @ XM_024418364 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1367437771|ref|XM_024418364.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X3, mRNA @ XM_024418364 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1367437771|ref|XM_024418364.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X3, mRNA @ XM_024418364 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1367437771|ref|XM_024418364.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X3, mRNA @ XM_024418364 @ 0.506657
TRINITY_DN36540_c1_g1_i1 @ gi|1367437769|ref|XM_024418363.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_024418363 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1367437769|ref|XM_024418363.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_024418363 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1367437769|ref|XM_024418363.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_024418363 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1367437769|ref|XM_024418363.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X2, mRNA @ XM_024418363 @ 0.506657
TRINITY_DN36540_c1_g1_i1 @ gi|1367437767|ref|XM_024418362.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_024418362 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1367437767|ref|XM_024418362.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_024418362 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1367437767|ref|XM_024418362.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_024418362 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1367437767|ref|XM_024418362.1| PREDICTED: Oncorhynchus tshawytscha dematin actin binding protein (dmtn), transcript variant X1, mRNA @ XM_024418362 @ 0.506657
TRINITY_DN36540_c1_g1_i1 @ gi|1211372108|ref|XM_021606711.1| PREDICTED: Oncorhynchus mykiss dematin actin binding protein (dmtn), mRNA @ XM_021606711 @ 0.0
TRINITY_DN36540_c1_g1_i1 @ gi|1211372108|ref|XM_021606711.1| PREDICTED: Oncorhynchus mykiss dematin actin binding protein (dmtn), mRNA @ XM_021606711 @ 1.54987e-07
TRINITY_DN36540_c1_g1_i1 @ gi|1211372108|ref|XM_021606711.1| PREDICTED: Oncorhynchus mykiss dematin actin binding protein (dmtn), mRNA @ XM_021606711 @ 6.59024e-06
TRINITY_DN36540_c1_g1_i1 @ gi|1211372108|ref|XM_021606711.1| PREDICTED: Oncorhynchus mykiss dematin actin binding protein (dmtn), mRNA @ XM_021606711 @ 0.0415889
TRINITY_DN36540_c1_g1_i1 @ gi|1211275166|ref|XM_021565815.1| PREDICTED: Oncorhynchus mykiss adenylate cyclase type 6-like (LOC110491936), mRNA @ XM_021565815 @ 4.15522e-21
TRINITY_DN36540_c1_g1_i1 @ gi|1211275166|ref|XM_021565815.1| PREDICTED: Oncorhynchus mykiss adenylate cyclase type 6-like (LOC110491936), mRNA @ XM_021565815 @ 7.03642e-12
TRINITY_DN36540_c1_g1_i1 @ gi|1211275166|ref|XM_021565815.1| PREDICTED: Oncorhynchus mykiss adenylate cyclase type 6-like (LOC110491936), mRNA @ XM_021565815 @ 0.000978078
TRINITY_DN36540_c1_g1_i1 @ gi|1211275166|ref|XM_021565815.1| PREDICTED: Oncorhynchus mykiss adenylate cyclase type 6-like (LOC110491936), mRNA @ XM_021565815 @ 0.0415889
TRINITY_DN27557_c1_g1_i1 @ gi|1696213401|ref|XM_029689544.1| PREDICTED: Salmo trutta Krueppel-like factor 1 (LOC115147343), mRNA @ XM_029689544 @ 0.0
TRINITY_DN27557_c1_g1_i1 @ gi|1696104304|ref|XM_029739617.1| PREDICTED: Salmo trutta Krueppel-like factor 1 (LOC115178431), mRNA @ XM_029739617 @ 0.0
TRINITY_DN27557_c1_g1_i1 @ gi|929068778|ref|XM_014179823.1| PREDICTED: Salmo salar Krueppel-like factor 1 (LOC106589620), mRNA @ XM_014179823 @ 0.0
TRINITY_DN27557_c1_g1_i1 @ gi|1211256142|ref|XR_002467956.1| PREDICTED: Oncorhynchus mykiss uncharacterized LOC110485667 (LOC110485667), ncRNA @ XR_002467956 @ 5.36676e-178
TRINITY_DN27557_c1_g1_i1 @ gi|1634109230|ref|XM_010872826.3| PREDICTED: Esox lucius Krueppel-like factor 4 (LOC105012159), mRNA @ XM_010872826 @ 1.65481e-13
TRINITY_DN27557_c1_g1_i1 @ gi|1620131120|ref|XM_028673863.1| Plasmodium gallinaceum conserved Plasmodium protein, unknown function (PGAL8A_00504600), partial mRNA @ XM_028673863 @ 0.14516
TRINITY_DN27557_c1_g1_i1 @ gi|1148331279|gb|CP016087.1| Clostridium saccharoperbutylacetonicum strain N1-504, complete genome @ CP016087 @ 0.14516
TRINITY_DN27557_c1_g1_i1 @ gi|827026130|emb|LM525304.1| Strongyloides venezuelensis genome assembly S_venezuelensis_HH1, scaffold SVE_contig0000205 @ LM525304 @ 0.506657
TRINITY_DN27557_c1_g1_i1 @ gi|1691685089|ref|XM_008839570.3| PREDICTED: Nannospalax galili serine/threonine/tyrosine interacting protein (Styx), mRNA @ XM_008839570 @ 0.506657
TRINITY_DN27557_c1_g1_i1 @ gi|1616363024|ref|NM_001205708.2| Bos taurus tubulin tyrosine ligase like 4 (TTLL4), mRNA @ NM_001205708 @ 0.506657
TRINITY_DN27557_c1_g1_i1 @ gi|1567530909|ref|XM_027965194.1| PREDICTED: Ovis aries tubulin tyrosine ligase like 4 (TTLL4), mRNA @ XM_027965194 @ 0.506657
TRINITY_DN27557_c1_g1_i1 @ gi|1542909954|ref|XM_027513559.1| PREDICTED: Bos indicus x Bos taurus tubulin tyrosine ligase like 4 (TTLL4), mRNA @ XM_027513559 @ 0.506657
TRINITY_DN27557_c1_g1_i1 @ gi|1408485230|ref|XM_025278269.1| PREDICTED: Bubalus bubalis tubulin tyrosine ligase like 4 (TTLL4), mRNA @ XM_025278269 @ 0.506657
TRINITY_DN27557_c1_g1_i1 @ gi|1131214241|ref|XM_019976875.1| PREDICTED: Bos indicus tubulin tyrosine ligase like 4 (TTLL4), mRNA @ XM_019976875 @ 0.506657
TRINITY_DN27557_c1_g1_i1 @ gi|965795648|ref|XM_012113702.2| PREDICTED: Ovis aries musimon tubulin tyrosine ligase like 4 (TTLL4), transcript variant X5, mRNA @ XM_012113702 @ 0.506657
c157352_g1_i1 @ gi|1696162587|ref|XM_029705022.1| PREDICTED: Salmo trutta glutamine synthetase (LOC115157095), transcript variant X1, mRNA @ XM_029705022 @ 0.00341383
c157352_g1_i1 @ gi|1228798643|ref|XM_022178083.1| PREDICTED: Helianthus annuus pyrophosphate-energized vacuolar membrane proton pump 1-like (LOC110935741), mRNA @ XM_022178083 @ 0.14516
c157352_g1_i1 @ gi|1624423963|ref|XM_028956629.1| PREDICTED: Denticeps clupeoides lactase-like protein (LOC114766030), transcript variant X8, mRNA @ XM_028956629 @ 0.506657
c157352_g1_i1 @ gi|1624423959|ref|XM_028956627.1| PREDICTED: Denticeps clupeoides lactase-like protein (LOC114766030), transcript variant X6, mRNA @ XM_028956627 @ 0.506657
c157352_g1_i1 @ gi|1624423957|ref|XM_028956626.1| PREDICTED: Denticeps clupeoides lactase-like protein (LOC114766030), transcript variant X5, mRNA @ XM_028956626 @ 0.506657
c157352_g1_i1 @ gi|1624423955|ref|XM_028956625.1| PREDICTED: Denticeps clupeoides lactase-like protein (LOC114766030), transcript variant X4, mRNA @ XM_028956625 @ 0.506657
c157352_g1_i1 @ gi|1624423953|ref|XM_028956624.1| PREDICTED: Denticeps clupeoides lactase-like protein (LOC114766030), transcript variant X3, mRNA @ XM_028956624 @ 0.506657
c157352_g1_i1 @ gi|1624423951|ref|XM_028956623.1| PREDICTED: Denticeps clupeoides lactase-like protein (LOC114766030), transcript variant X2, mRNA @ XM_028956623 @ 0.506657
c157352_g1_i1 @ gi|1624423949|ref|XM_028956622.1| PREDICTED: Denticeps clupeoides lactase-like protein (LOC114766030), transcript variant X1, mRNA @ XM_028956622 @ 0.506657
c157352_g1_i1 @ gi|1709515950|ref|XM_029997796.1| PREDICTED: Aquila chrysaetos chrysaetos ring finger protein 130 (RNF130), transcript variant X1, mRNA @ XM_029997796 @ 0.506657
c157352_g1_i1 @ gi|768345761|ref|XM_011571311.1| PREDICTED: Aquila chrysaetos canadensis ring finger protein 130 (RNF130), transcript variant X1, mRNA @ XM_011571311 @ 0.506657
c157352_g1_i1 @ gi|723132058|ref|XM_010284173.1| PREDICTED: Phaethon lepturus E3 ubiquitin-protein ligase RNF130-like (LOC104618547), mRNA @ XM_010284173 @ 0.506657
c157352_g1_i1 @ gi|705664179|ref|XM_010129958.1| PREDICTED: Chlamydotis macqueenii ring finger protein 130 (RNF130), transcript variant X1, mRNA @ XM_010129958 @ 0.506657
c157352_g1_i1 @ gi|685044404|emb|LN592929.1| Cyprinus carpio genome assembly common carp genome ,scaffold 000000300 @ LN592929 @ 0.506657
c157352_g1_i1 @ gi|1605510874|ref|NM_001369315.1| Glycine max protein ESKIMO 1-like (LOC100789919), mRNA @ NM_001369315 @ 1.76841
c157352_g1_i1 @ gi|1590601380|ref|XM_028345404.1| PREDICTED: Glycine soja protein ESKIMO 1-like (LOC114385358), mRNA @ XM_028345404 @ 1.76841
c157352_g1_i1 @ gi|1183208190|ref|XM_012404656.2| PREDICTED: Athalia rosae Kv channel-interacting protein 2-like (LOC105688388), transcript variant X1, mRNA @ XM_012404656 @ 1.76841
c157352_g1_i1 @ gi|112420622|gb|BT027439.1| Gasterosteus aculeatus clone CFW280-B11 mRNA sequence @ BT027439 @ 1.76841
c157352_g1_i1 @ gi|51988394|emb|BX323543.11| Zebrafish DNA sequence from clone DKEYP-67E1 in linkage group 25, complete sequence @ BX323543 @ 1.76841
c157352_g1_i1 @ gi|1711369838|emb|LR664085.1| XXX @ LR664085 @ 1.76841
c157352_g1_i1 @ gi|388504469|gb|BT140506.1| Medicago truncatula clone JCVI-FLMt-18N14 unknown mRNA @ BT140506 @ 1.76841
c157352_g1_i1 @ gi|375235367|gb|JN777657.1| Cyprinus carpio clone 891598 microsatellite sequence @ JN777657 @ 1.76841
c157352_g1_i1 @ gi|77817016|gb|DQ244340.1| Zea mays clone 5223 mRNA sequence @ DQ244340 @ 1.76841
c157352_g1_i1 @ gi|93204810|emb|CR376782.8| Zebrafish DNA sequence from clone CH211-235O4 in linkage group 25, complete sequence @ CR376782 @ 1.76841
TRINITY_DN39595_c3_g1_i10 @ gi|1696193901|ref|XR_003879527.1| PREDICTED: Salmo trutta uncharacterized LOC115200483 (LOC115200483), ncRNA @ XR_003879527 @ 1.88647e-25
TRINITY_DN39595_c3_g1_i10 @ gi|1343064904|ref|XR_002876498.1| PREDICTED: Salvelinus alpinus uncharacterized LOC111958211 (LOC111958211), ncRNA @ XR_002876498 @ 1.88647e-25
TRINITY_DN39595_c3_g1_i10 @ gi|1696187347|ref|XR_003873114.1| PREDICTED: Salmo trutta uncharacterized LOC115180568 (LOC115180568), ncRNA @ XR_003873114 @ 9.77214e-23
c70485_g1_i3 @ gi|1696206889|ref|XM_029776800.1| PREDICTED: Salmo trutta actin-related protein 2/3 complex subunit 1A-A-like (LOC115208606), mRNA @ XM_029776800 @ 2.14108e-132
c70485_g1_i3 @ gi|1696206889|ref|XM_029776800.1| PREDICTED: Salmo trutta actin-related protein 2/3 complex subunit 1A-A-like (LOC115208606), mRNA @ XM_029776800 @ 5.77585e-13
c70485_g1_i3 @ gi|1696152516|ref|XM_029729186.1| PREDICTED: Salmo trutta actin-related protein 2/3 complex subunit 1A-A-like (LOC115171933), mRNA @ XM_029729186 @ 7.98612e-119
c70485_g1_i3 @ gi|1696152516|ref|XM_029729186.1| PREDICTED: Salmo trutta actin-related protein 2/3 complex subunit 1A-A-like (LOC115171933), mRNA @ XM_029729186 @ 5.77585e-13
c70485_g1_i3 @ gi|929094075|ref|XM_014202371.1| PREDICTED: Salmo salar actin-related protein 2/3 complex subunit 1B-like (LOC106606227), mRNA @ XM_014202371 @ 9.11215e-112
c70485_g1_i3 @ gi|929094075|ref|XM_014202371.1| PREDICTED: Salmo salar actin-related protein 2/3 complex subunit 1B-like (LOC106606227), mRNA @ XM_014202371 @ 2.45595e-11
c70485_g1_i3 @ gi|1367415482|ref|XM_024409419.1| PREDICTED: Oncorhynchus tshawytscha actin-related protein 2/3 complex subunit 1A-like (LOC112241287), mRNA @ XM_024409419 @ 1.64752e-108
c70485_g1_i3 @ gi|1367415482|ref|XM_024409419.1| PREDICTED: Oncorhynchus tshawytscha actin-related protein 2/3 complex subunit 1A-like (LOC112241287), mRNA @ XM_024409419 @ 2.45595e-11
c70485_g1_i3 @ gi|1158829580|ref|XM_020468633.1| PREDICTED: Oncorhynchus kisutch actin-related protein 2/3 complex subunit 1A-like (LOC109876167), mRNA @ XM_020468633 @ 3.88144e-72
c70485_g1_i3 @ gi|1158829580|ref|XM_020468633.1| PREDICTED: Oncorhynchus kisutch actin-related protein 2/3 complex subunit 1A-like (LOC109876167), mRNA @ XM_020468633 @ 1.88813e-06
c70485_g1_i3 @ gi|1158829580|ref|XM_020468633.1| PREDICTED: Oncorhynchus kisutch actin-related protein 2/3 complex subunit 1A-like (LOC109876167), mRNA @ XM_020468633 @ 1.88813e-06
c70485_g1_i3 @ gi|1367499590|ref|XM_024377834.1| PREDICTED: Oncorhynchus tshawytscha transcription regulator protein BACH2-like (LOC112217511), transcript variant X2, mRNA @ XM_024377834 @ 3.19171e-35
c70485_g1_i3 @ gi|1367499588|ref|XM_024377833.1| PREDICTED: Oncorhynchus tshawytscha transcription regulator protein BACH2-like (LOC112217511), transcript variant X1, mRNA @ XM_024377833 @ 3.19171e-35
TRINITY_DN35814_c1_g1_i7 @ gi|1343068922|ref|XR_002876720.1| PREDICTED: Salvelinus alpinus uncharacterized LOC111959770 (LOC111959770), ncRNA @ XR_002876720 @ 1.64606e-127
TRINITY_DN35814_c1_g1_i7 @ gi|1343068922|ref|XR_002876720.1| PREDICTED: Salvelinus alpinus uncharacterized LOC111959770 (LOC111959770), ncRNA @ XR_002876720 @ 8.54188e-87
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 1.76217e-76
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 2.29616e-43
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 2.29616e-43
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 2.79729e-42
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 9.76351e-42
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 9.76351e-42
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 1.18944e-40
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 1.18944e-40
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 4.15155e-40
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 6.16145e-38
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 6.16145e-38
TRINITY_DN35814_c1_g1_i7 @ gi|262189345|gb|FJ969489.1| Salmo salar clone BAC CHORI214-184H23 aryl hydrocarbon receptor 2 alpha (AhR2a) gene, partial cds; aryl hydrocarbon receptor 1 beta-like protein (AhR1b) gene, MHC class I antigen (Sasa-UHA1) gene, Sasa-UHA1*0101 allele, MHC class I antigen (Sasa-UHA2) gene, Sasa-UHA2*0101 allele, and 1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3) gene, complete cds; and pyroxidal kinase (PDXK) gene, partial cds @ FJ969489 @ 3.8883e-34
